,adult,budget,genres,id,imdb_id,original_title,overview,poster_path,revenue,title,vote_average,vote_count,imdbURL,tmdbURL,ImageURL
2192,FALSE,1,Drama,37532,tt0139615,Slam,"Slam tells the story of Ray Joshua, an original, gifted young MC trapped in a war-zone housing project known as Dodge City. Unable to find a job, Ray copes with the despair and poverty of his neighborhood by using his wits and verbal talent. Written by Offline Publicist Young Ray Joshua lives in the Washington, DC, district known as Dodge City, which is dominated by gang wars. One day he is arrested when his drug dealer is gunned down while talking to him. He is put to prison where two rival gangs, Thug Life and the Union, want to recruit him as a member.",/ia9OuD1ijbO7amEaNzUvbeLWbi0.jpg,0,Slam,6.7,7,https://www.imdb.com/title/tt0139615/,https://www.themoviedb.org/movie/37532,https://image.tmdb.org/t/p/w92/ia9OuD1ijbO7amEaNzUvbeLWbi0.jpg
2193,FALSE,60000000,"Drama, Comedy",9713,tt0120701,Holy Man,"Eddie Murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes America by storm.",/11mINUUPFtqEBdsbayBenOaTWbP.jpg,0,Holy Man,4.9,113,https://www.imdb.com/title/tt0120701/,https://www.themoviedb.org/movie/9713,https://image.tmdb.org/t/p/w92/11mINUUPFtqEBdsbayBenOaTWbP.jpg
2194,FALSE,0,,134368,tt0122642,One Tough Cop,,/ihg8EBrYWdFYTRdLCnqqtN8dRLC.jpg,0,One Tough Cop,3,3,https://www.imdb.com/title/tt0122642/,https://www.themoviedb.org/movie/134368,https://image.tmdb.org/t/p/w92/ihg8EBrYWdFYTRdLCnqqtN8dRLC.jpg
2195,FALSE,0,"Drama, Action, Crime",85837,tt0069966,Detroit 9000,"After a fundraiser for a black politician is robbed, Detroit police put two detectives, one white and one black, on the case, who try to work together under boiling political pressure.",/kDrblsZBZCbDgmcYRPNMMDwNZ8e.jpg,0,Detroit 9000,6,10,https://www.imdb.com/title/tt0069966/,https://www.themoviedb.org/movie/85837,https://image.tmdb.org/t/p/w92/kDrblsZBZCbDgmcYRPNMMDwNZ8e.jpg
2196,FALSE,0,"Drama, Foreign",1039,tt0141824,Die Siebtelbauern,"In a small farming valley in Austria in the beginning of the 20th century a tyrannical farmer is found dead, and all the farmhands are relieved to be free of their tyrant. But the farmer was childless, so suddenly they all inherit the farm together. Now conflicts begin, as nobody is the boss and nobody has to obey.",/39UvdRSdETUixSeQ86KI996e7J8.jpg,0,The Inheritors,6.6,7,https://www.imdb.com/title/tt0141824/,https://www.themoviedb.org/movie/1039,https://image.tmdb.org/t/p/w92/39UvdRSdETUixSeQ86KI996e7J8.jpg
2197,FALSE,0,"Comedy, Drama",9821,tt0119670,The Mighty,"This tells the story of a strong friendship between a young boy with Morquio's syndrome and an older boy who is always bullied because of his size. Adapted from the novel, Freak the Mighty, the film explores a building of trust and friendship. Kevin, an intelligent guy helps out Maxwell to improve his reading skills. In return, Kevin wants Maxwell to take him out places since he is not allowed out unauthorized. Being the social outcasts of the town, Kevin and Maxwell come to realize that they are similar to each other and accept that they are ""freaks"" and nothing will stop them.",/mPd6AxMdTtOvfKd8c2Wc3OalIhG.jpg,0,The Mighty,7.1,51,https://www.imdb.com/title/tt0119670/,https://www.themoviedb.org/movie/9821,https://image.tmdb.org/t/p/w92/mPd6AxMdTtOvfKd8c2Wc3OalIhG.jpg
2198,FALSE,28000000,"Thriller, Science Fiction",4437,tt0086837,2010,"This is a sequel to 2001 A Space Odyssey. It is now 2010 and both the Americans and the Russians are racing to get to Jupiter to investigate the black monolith (similar to the one found in Lunar Crater Clavius) which was found by the U.S.S. Discovery in orbit around Jupiter's moons. The U.S.S. Discovery's orbit is rapidly decaying and it will crash into IO but the Americans cannot get there in time to save U.S.S. Discovery. The Russians can get to Jupiter in time but only the Americans have the knowledge to access and awaken the U.S.S. Discovery's H.A.L.9000 sentient computer. This forces a joint American-Soviet space expedition against a backdrop of growing global tensions. The combined expedition is seeking answers to several mysteries. What is the significance of the black monolith? Why did H.A.L.9000 act so bizarrely and terminate 4 of 5 of the U.S.S. Discovery's crew? What happened to David Bowman? Along the way, curious data is detected  ...",/9Rcz2n16HEYRi2EKGliByP6ESYR.jpg,40400657,2010,6.6,290,https://www.imdb.com/title/tt0086837/,https://www.themoviedb.org/movie/4437,https://image.tmdb.org/t/p/w92/9Rcz2n16HEYRi2EKGliByP6ESYR.jpg
2199,FALSE,0,"Drama, Romance",1890,tt0090830,Children of a Lesser God,"James is a new speech teacher at a school for the deaf. He falls for Sarah, a pupil who decided to stay on at the school rather than venture into the big bad world. She shuns him at first, refusing to read his lips and only using signs. Will her feelings change over time?",/93JsPFbIWXQBv99aQcz5Rzoa7zt.jpg,31853080,Children of a Lesser God,6.9,72,https://www.imdb.com/title/tt0090830/,https://www.themoviedb.org/movie/1890,https://image.tmdb.org/t/p/w92/93JsPFbIWXQBv99aQcz5Rzoa7zt.jpg
2200,FALSE,5000000,"Drama, History",1955,tt0080678,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",/lDXJUmLQsViSKLbil2luD91l2kE.jpg,26010864,The Elephant Man,7.9,740,https://www.imdb.com/title/tt0080678/,https://www.themoviedb.org/movie/1955,https://image.tmdb.org/t/p/w92/lDXJUmLQsViSKLbil2luD91l2kE.jpg
2201,FALSE,0,"Drama, Thriller",39437,tt0120603,Beloved,"After Paul D. finds his old slave friend Sethe in Ohio and moves in with her and her daughter Denver, a strange girl comes along by the name of ""Beloved"". Sethe and Denver take her in and then strange things start to happen...",/jwzOg5RBIF2ZkF67BnYibSPp4P8.jpg,0,Beloved,5.9,26,https://www.imdb.com/title/tt0120603/,https://www.themoviedb.org/movie/39437,https://image.tmdb.org/t/p/w92/jwzOg5RBIF2ZkF67BnYibSPp4P8.jpg
2202,FALSE,25000000,"Horror, Comedy",11932,tt0144120,Bride of Chucky,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",/u5Lc1Li0Hpc452o57E2KaToezZX.jpg,50671850,Bride of Chucky,5.5,366,https://www.imdb.com/title/tt0144120/,https://www.themoviedb.org/movie/11932,https://image.tmdb.org/t/p/w92/u5Lc1Li0Hpc452o57E2KaToezZX.jpg
2203,FALSE,75000000,"Drama, Fantasy, Comedy",6435,tt0120791,Practical Magic,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg,46683377,Practical Magic,6.3,348,https://www.imdb.com/title/tt0120791/,https://www.themoviedb.org/movie/6435,https://image.tmdb.org/t/p/w92/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg
2204,FALSE,0,Comedy,108316,tt0119534,The Alarmist,"Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss Heinrich than he previously suspected.",/9jrlOStmvy8yjchgzdh0K69ftqk.jpg,0,The Alarmist,3.3,3,https://www.imdb.com/title/tt0119534/,https://www.themoviedb.org/movie/108316,https://image.tmdb.org/t/p/w92/9jrlOStmvy8yjchgzdh0K69ftqk.jpg
2205,FALSE,3000000,"Comedy, Drama",10683,tt0147612,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",/uUhzz0n7uDK5EMGyhpzNhMdggjK.jpg,2807390,Happiness,7.4,197,https://www.imdb.com/title/tt0147612/,https://www.themoviedb.org/movie/10683,https://image.tmdb.org/t/p/w92/uUhzz0n7uDK5EMGyhpzNhMdggjK.jpg
2206,FALSE,0,"Comedy, Drama",63709,tt0119986,Reach The Rock,"A small town troublemaker (Alessandro Nivola), directionless and alienated, ends up spending a night in a jail cell, where he and the police chief (William Sadler) engage in a battle of wills and wit.",/dkFUMRe0lLDgq998BebwrRtggKZ.jpg,0,Reach The Rock,7.5,3,https://www.imdb.com/title/tt0119986/,https://www.themoviedb.org/movie/63709,https://image.tmdb.org/t/p/w92/dkFUMRe0lLDgq998BebwrRtggKZ.jpg
2207,FALSE,14000000,"Drama, Thriller",9445,tt0118636,Apt Pupil,Neighborhood boy Todd Bowden discovers that an old man living on his block named Arthur Denker is nazi war criminal. Bowden confronts Denker and offers him a deal: Bowden will not go to the authorities if Denker tells him stories of the concentration camps in WWII...,/6AAdkNH1JQtpiWQxeHb1GTCKHVS.jpg,0,Apt Pupil,6.2,168,https://www.imdb.com/title/tt0118636/,https://www.themoviedb.org/movie/9445,https://image.tmdb.org/t/p/w92/6AAdkNH1JQtpiWQxeHb1GTCKHVS.jpg
2208,FALSE,0,"Fantasy, Drama, Comedy",2657,tt0120789,Pleasantville,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",/cKL23HqEEQis7Nbasr5kSyolbFZ.jpg,0,Pleasantville,7.1,498,https://www.imdb.com/title/tt0120789/,https://www.themoviedb.org/movie/2657,https://image.tmdb.org/t/p/w92/cKL23HqEEQis7Nbasr5kSyolbFZ.jpg
2209,FALSE,75000000,"Action, War, Science Fiction",9425,tt0120157,Soldier,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",/lpByPXb2xJvsmeEBxO9YPADLLdi.jpg,14567883,Soldier,6.1,226,https://www.imdb.com/title/tt0120157/,https://www.themoviedb.org/movie/9425,https://image.tmdb.org/t/p/w92/lpByPXb2xJvsmeEBxO9YPADLLdi.jpg
2210,FALSE,0,Documentary,32326,tt0150230,The Cruise,"Affectionate portrait of Tim ""Speed"" Levitch, a tour guide for Manhattan's Gray Line double-decker buses. He talks fast, is in love with the city, and dispenses historical facts, architectural analysis, and philosophical musings in equal measures. He's reflective and funny about cruising: he loves it, got in it to meet women, and he'd quit work if he could. His personal life is disclosed in small",/nnN5hvuB0ZK8TUZORe4Q5ipHiLH.jpg,0,The Cruise,7.8,8,https://www.imdb.com/title/tt0150230/,https://www.themoviedb.org/movie/32326,https://image.tmdb.org/t/p/w92/nnN5hvuB0ZK8TUZORe4Q5ipHiLH.jpg
2211,FALSE,20000000,"Comedy, Drama",637,tt0118799,La vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,/f7DImXDebOs148U4uPjI61iDvaK.jpg,229400000,Life Is Beautiful,8.3,3643,https://www.imdb.com/title/tt0118799/,https://www.themoviedb.org/movie/637,https://image.tmdb.org/t/p/w92/f7DImXDebOs148U4uPjI61iDvaK.jpg
2212,FALSE,1000000,Comedy,8675,tt0124819,Orgazmo,"Joe Young is a devout Mormon living in L.A. trying to raise enough money to go back to Utah and marry his girlfriend, Lisa. Joe is spreading the word about the church of Latter Day Saints one day when he's confronted by two burly bodyguards. A scuffle breaks out, and Joe's martial arts skills impress Maxxx Orbison, who directs pornographic movies.",/7P4OSEMfEMZVce5j5F4ihqslM8m.jpg,0,Orgazmo,6.2,116,https://www.imdb.com/title/tt0124819/,https://www.themoviedb.org/movie/8675,https://image.tmdb.org/t/p/w92/7P4OSEMfEMZVce5j5F4ihqslM8m.jpg
2213,FALSE,0,,125762,tt0143874,Shattered Image,"Confusing realities surface in this paranoid film dealing with the fragile nature of a young woman (Anne Parillaud) recovering from rape and an apparent attempted suicide. In one reality, she is a killer destroyer of men. In another she is the new wife on a Jamaican honeymoon with her husband (William Baldwin), who is trying to help her recover. Which is real is the question as the story unfolds.",/cUWlAZRdPN2N0DMoZO8O5i2RLzM.jpg,0,Shattered Image,0,0,https://www.imdb.com/title/tt0143874/,https://www.themoviedb.org/movie/125762,https://image.tmdb.org/t/p/w92/cUWlAZRdPN2N0DMoZO8O5i2RLzM.jpg
2214,FALSE,3500000,"Thriller, Comedy, Fantasy, Horror",20701,tt0100740,Tales from the Darkside: The Movie,"The first segment features an animated mummy stalking selected student victims; the second tale tells the story of a ""cat from hell"" who cannot be killed and leaves a trail of victims behind it; the third story is about a man who witnesses a bizarre killing and promises never to tell what he saw and the ""in-between"" bit is the story of a woman preparing to cook her newspaper boy for supper.",/7IDTVLpSYGNYqLE2QnixboLOU32.jpg,16324573,Tales from the Darkside: The Movie,5.8,92,https://www.imdb.com/title/tt0100740/,https://www.themoviedb.org/movie/20701,https://image.tmdb.org/t/p/w92/7IDTVLpSYGNYqLE2QnixboLOU32.jpg
2215,FALSE,20000000,"Action, Drama, Fantasy, Horror, Thriller",9945,tt0120877,Vampires,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,/qHGawU64MeGvtU86s6V0MA7MqFV.jpg,0,Vampires,5.8,262,https://www.imdb.com/title/tt0120877/,https://www.themoviedb.org/movie/9945,https://image.tmdb.org/t/p/w92/qHGawU64MeGvtU86s6V0MA7MqFV.jpg
2216,FALSE,20000000,Drama,73,tt0120586,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",/fXepRAYOx1qC3wju7XdDGx60775.jpg,23875127,American History X,8.2,3120,https://www.imdb.com/title/tt0120586/,https://www.themoviedb.org/movie/73,https://image.tmdb.org/t/p/w92/fXepRAYOx1qC3wju7XdDGx60775.jpg
2217,FALSE,0,Documentary,18603,tt0116481,Hands on a Hard Body: The Documentary,"Hands on a Hard Body: The Documentary is a 1997 film documenting an endurance competition that took place in Longview, Texas. The yearly competition pits twenty-four contestants against each other to see who can keep their hand on a pickup truck for the longest amount of time. Whoever endures the longest without leaning on the truck or squatting wins the truck.",/vm3BFvPCz498WfuNrDclxSYTruU.jpg,0,Hands on a Hard Body: The Documentary,8.7,6,https://www.imdb.com/title/tt0116481/,https://www.themoviedb.org/movie/18603,https://image.tmdb.org/t/p/w92/vm3BFvPCz498WfuNrDclxSYTruU.jpg
2218,FALSE,12000000,"Comedy, Drama, Romance",46889,tt0120722,Living Out Loud,"Dramatic comedy about two unlikely people who find each other while looking for love. Judith Nelson (Holly Hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (Martin Donovan), has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey (Queen Latifah), who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices Pat (Danny De Vito), the elevator operator in her building.",/rZgoi72TurIZq7SOL2gD2fY5SIN.jpg,12902790,Living Out Loud,5.4,12,https://www.imdb.com/title/tt0120722/,https://www.themoviedb.org/movie/46889,https://image.tmdb.org/t/p/w92/rZgoi72TurIZq7SOL2gD2fY5SIN.jpg
2219,FALSE,0,"Crime, Drama",12888,tt0158493,Belly,"Tommy Brown and Sincere are best friends as well as infamous and ruthless criminals and shot-callers in the hood. Respected by many but feared by all.  As the police are closing in on them and new players are looking for a come up, will their reign last?",/od6CFLhqaSmOMeFuqVPC6ZEU4Fi.jpg,0,Belly,6.1,42,https://www.imdb.com/title/tt0158493/,https://www.themoviedb.org/movie/12888,https://image.tmdb.org/t/p/w92/od6CFLhqaSmOMeFuqVPC6ZEU4Fi.jpg
